Name,ProductKey,Description,Picture,Product sections,Type,vyzn.catalogue.Density,vyzn.catalogue.ch.KBOB2022.UBPTotal,vyzn.catalogue.ch.KBOB2022.UBPProduction,vyzn.catalogue.ch.KBOB2022.UBPDisposal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyTotal,vyzn.catalogue.ch.KBOB2022.RenewableEnergyProduction,vyzn.catalogue.ch.KBOB2022.RenewableEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GreyEnergyTotal,vyzn.catalogue.ch.KBOB2022.GreyEnergyProduction,vyzn.catalogue.ch.KBOB2022.GreyEnergyDisposal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsTotal,vyzn.catalogue.ch.KBOB2022.GHGEmissionsProduction,vyzn.catalogue.ch.KBOB2022.GHGEmissionsDisposal,vyzn.catalogue.ch.KBOB2022.LCARefUnit,vyzn.catalogue.ch.KBOB2022.BiogenicCarbon,KBOB REF,vyzn.catalogue.SourceENV
"09.003.04 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO",KBOB2022-09.003.04,,,,MATERIAL_LIST,1256,3420.0,983.0,2430.0,0.22,0.206,0.0144,5.54,5.27,0.266,2.88,0.55,2.33,kg,0.00,2AEB700D-8C0A-4554-97D3-80B5CC367CAD,KBOB 2022 V4
"09.003.05 Bituminöse Dichtungsbahn, swissporBIKUTOP",KBOB2022-09.003.05,,,,MATERIAL_LIST,1269,4060.0,1630.0,2430.0,0.242,0.227,0.0144,10.3,10.0,0.266,3.24,0.907,2.33,kg,0.00,0C5A7BA6-B74D-46D7-A2F1-5F7E95808E83,KBOB 2022 V4
"09.003.06 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO",KBOB2022-09.003.06,,,,MATERIAL_LIST,1256,3420.0,983.0,2430.0,0.22,0.206,0.0144,5.54,5.27,0.266,2.88,0.55,2.33,kg,0.00,744A1B0B-105B-45BA-909E-79E490F26917,KBOB 2022 V4
"09.003.07 Bituminöse Dichtungsbahn, swissporBIKUTOP",KBOB2022-09.003.07,,,,MATERIAL_LIST,1269,4060.0,1630.0,2430.0,0.242,0.227,0.0144,10.3,10.0,0.266,3.24,0.907,2.33,kg,0.00,DF6CF380-78F7-466D-AD94-DA3ED7536CA9,KBOB 2022 V4
"09.003.08 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO",KBOB2022-09.003.08,,,,MATERIAL_LIST,1256,3420.0,983.0,2430.0,0.22,0.206,0.0144,5.54,5.27,0.266,2.88,0.55,2.33,kg,0.00,EDC15F2A-8353-4B92-89EA-F588F082D528,KBOB 2022 V4
"09.003.09 Bituminöse Dichtungsbahn, swissporBIKUTOP",KBOB2022-09.003.09,,,,MATERIAL_LIST,1269,4060.0,1630.0,2430.0,0.242,0.227,0.0144,10.3,10.0,0.266,3.24,0.907,2.33,kg,0.00,2B07EF82-8010-4C65-AF7C-90055932DA86,KBOB 2022 V4
"09.003.10 Bituminöse Dichtungsbahn, swissporBIKUTOP ECO",KBOB2022-09.003.10,,,,MATERIAL_LIST,1256,3420.0,983.0,2430.0,0.22,0.206,0.0144,5.54,5.27,0.266,2.88,0.55,2.33,kg,0.00,E6956688-D02C-414C-8EC6-B0FAEF52C8B8,KBOB 2022 V4
09.003.12 Elastomerbitumen-Dichtungsbahn Sopravap EVA 35 flam,KBOB2022-09.003.12,,,,MATERIAL_LIST,4.6,2760.0,1320.0,1440.0,0.318,0.31,0.00773,8.17,7.97,0.198,2.06,0.717,1.34,kg,0.00,996bca23-d530-4e8e-b4f1-6f6f57b89e0a,KBOB 2022 V4
09.003.13 Elastomerbitumen-Dichtungsbahn Sopralen EGV 3,KBOB2022-09.003.13,,,,MATERIAL_LIST,4,2690.0,1250.0,1440.0,0.295,0.287,0.00773,7.99,7.79,0.198,2.04,0.686,1.35,kg,0.00,45f59ef0-c310-4611-bd9f-96c3f29ff6a3,KBOB 2022 V4
09.003.14 Elastomerbitumen-Dichtungsbahn Sopralen EGV 3.5,KBOB2022-09.003.14,,,,MATERIAL_LIST,4.8,2690.0,1230.0,1460.0,0.275,0.267,0.00776,8.02,7.82,0.199,2.04,0.678,1.36,kg,0.00,417f2b8c-45c8-406b-97ac-ef149321e8f7,KBOB 2022 V4
09.003.15 Elastomerbitumen-Dichtungsbahn Sopralen Premier EP 5 ard flam,KBOB2022-09.003.15,,,,MATERIAL_LIST,4.8,2560.0,1260.0,1300.0,0.31,0.303,0.00749,7.56,7.37,0.194,1.94,0.728,1.21,kg,0.00,0d94f5a6-1b6a-469e-bf01-0ddab8f03d10,KBOB 2022 V4
09.003.16 Elastomerbitumen-Dichtungsbahn Sopralen Jardin EP 5 ard flam,KBOB2022-09.003.16,,,,MATERIAL_LIST,5.4,2590.0,1290.0,1300.0,0.314,0.306,0.0075,7.66,7.47,0.194,1.96,0.742,1.22,kg,0.00,a06b8703-9c56-4844-bbbd-388e15772d67,KBOB 2022 V4
09.003.17 Elastomerbitumen-Dichtungsbahn Sopragum Flam HT-O Jardin S5,KBOB2022-09.003.17,,,,MATERIAL_LIST,5.6,3270.0,1810.0,1460.0,0.324,0.316,0.00786,9.97,9.77,0.199,2.42,1.05,1.37,kg,0.00,11a560d2-4cc5-4cd6-9b99-0945186d224e,KBOB 2022 V4
09.003.18 Elastomerbitumen-Dichtungsbahn SOPREMA Vapro Alpino,KBOB2022-09.003.18,,,,MATERIAL_LIST,5.8,3080.0,1760.0,1320.0,0.318,0.31,0.00755,9.22,9.03,0.194,2.28,1.05,1.23,kg,0.00,3030d795-4231-40bc-803f-4f6218b99104,KBOB 2022 V4
09.003.19 Elastomerbitumen-Dichtungsbahn SOPREMA Vapro Nature,KBOB2022-09.003.19,,,,MATERIAL_LIST,5.8,3080.0,1760.0,1320.0,0.318,0.31,0.00756,9.23,9.03,0.195,2.29,1.05,1.24,kg,0.00,431554b3-cf1e-422c-8593-f2c5946cb82f,KBOB 2022 V4
09.004 Dichtungsbahn Gummi (EPDM),KBOB2022-09.004,,,,MATERIAL_LIST,1100,8100.0,4860.0,3240.0,0.825,0.812,0.013,24.7,24.4,0.224,5.84,2.74,3.1,kg,0,90159AF7-455B-4996-A1AC-6D5B6E3242F4,KBOB 2022 V4
09.005 Dichtungsbahn Polyolefin (FPO),KBOB2022-09.005,,,,MATERIAL_LIST,1000,7880.0,5070.0,2810.0,0.42,0.41,0.0108,23.1,22.9,0.209,5.18,2.52,2.67,kg,0,CFA0CA34-15A6-4D99-AEC3-CA60F46DBE4D,KBOB 2022 V4
09.006 Kraftpapier,KBOB2022-09.006,,,,MATERIAL_LIST,650,3450.0,3240.0,206.0,13.0,13.0,0.0125,7.73,7.55,0.172,1.67,1.61,0.058,kg,0,5C26C97A-D10C-49A8-815E-06A340CCC448,KBOB 2022 V4
09.007 Polyethylenfolie (PE),KBOB2022-09.007,,,,MATERIAL_LIST,920,6930.0,4120.0,2810.0,0.855,0.844,0.0108,24.8,24.6,0.209,5.42,2.75,2.67,kg,0,D4BF6599-6623-4AE5-9D50-8EDDB6B05F41,KBOB 2022 V4
09.008 Polyethylenvlies (PE),KBOB2022-09.008,,,,MATERIAL_LIST,920,7090.0,4280.0,2810.0,0.543,0.532,0.0108,26.0,25.7,0.209,5.63,2.96,2.67,kg,0,FD71B629-B98E-47C8-ADA4-513631C0896B,KBOB 2022 V4
10.014 Aerogel-Vlies,KBOB2022-10.014,,,,MATERIAL_LIST,150,73500.0,73100.0,408.0,12.1,12.1,0.0117,229.0,229.0,0.174,48.7,48.4,0.289,kg,0,9EC4E12B-5E75-4A0B-84DA-A1A5F152A4BC,KBOB 2022 V4
10.012 Blähperlit,KBOB2022-10.012,,,,MATERIAL_LIST,102.5,1460.0,1410.0,42.5,0.164,0.162,0.00216,4.46,4.4,0.0526,1.05,1.04,0.0127,kg,0,E6773968-F9C9-4782-A5CD-78B9B1164571,KBOB 2022 V4
10.011 Blähvermiculit,KBOB2022-10.011,,,,MATERIAL_LIST,102.5,687.0,644.0,42.5,0.0495,0.0473,0.00216,1.56,1.51,0.0526,0.394,0.382,0.0127,kg,0,A0A69B33-B2C9-4DE4-BA2E-770C2A4EF76A,KBOB 2022 V4
10.016 Flachsfasern,KBOB2022-10.016,,,,MATERIAL_LIST,30,2940.0,2570.0,370.0,5.97,5.96,0.0123,5.32,5.17,0.154,1.01,0.777,0.235,kg,0,7A1681B7-2F34-4B51-BF2D-D4C9C33CFCA5,KBOB 2022 V4
"10.016.01 Flachsfasern, MAGRIPOL, Premium",KBOB2022-10.016.01,,,,MATERIAL_LIST,30,2880.0,2510.0,370.0,5.9,5.89,0.0123,5.18,5.03,0.154,0.983,0.749,0.235,kg,0.4400,109E7CA4-9DB1-46E0-AAA8-EF6E159A7A63,KBOB 2022 V4
"10.017 Flachsfasern, feuerfest",KBOB2022-10.017,,,,MATERIAL_LIST,30,3530.0,3160.0,370.0,5.47,5.46,0.0123,7.51,7.36,0.154,1.45,1.22,0.235,kg,0.4400,CC513F17-747F-4776-ABFA-9C78FF26A557,KBOB 2022 V4
"10.017.01 Flachsfasern, feuerfest, MAGRIPOL, Premium+",KBOB2022-10.017.01,,,,MATERIAL_LIST,30,3460.0,3090.0,370.0,5.41,5.4,0.0123,7.35,7.2,0.154,1.42,1.18,0.235,kg,0.4400,C5CF1731-3091-4FC5-9552-DE7368F296A6,KBOB 2022 V4
10.001 Glaswolle,KBOB2022-10.001,,,,MATERIAL_LIST,60,1960.0,1850.0,116.0,2.35,2.34,0.0104,5.46,5.33,0.133,1.1,1.04,0.0592,kg,0.0000,43B03F61-91A1-438E-B958-6E274F13B241,KBOB 2022 V4
"10.001.01 Glaswolle, Isover, phenolbasiertes Bindemittel",KBOB2022-10.001.01,,,,MATERIAL_LIST,60,1830.0,1710.0,116.0,2.28,2.27,0.0104,5.13,4.99,0.133,1.03,0.97,0.0592,kg,0.0000,C2140A4D-E25B-4E13-BD72-87C1C5A37286,KBOB 2022 V4
"10.001.03 Glaswolle, Isover, pflanzliches Bindemittel",KBOB2022-10.001.03,,,,MATERIAL_LIST,60,1700.0,1580.0,116.0,2.45,2.44,0.0104,3.66,3.53,0.133,0.89,0.831,0.0592,kg,0.0000,894290c5-7d1a-42b6-8b27-cfabcd6fa573,KBOB 2022 V4
"10.001.02 Glaswolle, SUPAFIL",KBOB2022-10.001.02,,,,MATERIAL_LIST,35,2060.0,1940.0,116.0,0.317,0.306,0.0104,5.89,5.76,0.133,1.14,1.08,0.0592,kg,0.0000,b0b693b6-0c93-49bc-ad75-0de3492042b8,KBOB 2022 V4
10.002 Korkplatte,KBOB2022-10.002,,,,MATERIAL_LIST,120,2170.0,1990.0,172.0,7.94,7.92,0.0122,6.23,6.09,0.148,1.11,1.07,0.0387,kg,0.496,42A8911C-62FF-4A4B-ACD8-31E4148787E8,KBOB 2022 V4
10.003 Phenolharz (PF),KBOB2022-10.003,,,,MATERIAL_LIST,40,10000.0,6730.0,3280.0,0.597,0.585,0.0114,33.5,33.3,0.202,7.26,4.17,3.09,kg,0.00,4F352DCA-9E8B-49E4-98B6-F10BA797180E,KBOB 2022 V4
10.004 Polystyrol expandiert (EPS),KBOB2022-10.004,,,,MATERIAL_LIST,27.5,9800.0,6520.0,3280.0,0.513,0.502,0.0114,30.0,29.8,0.202,7.6,4.51,3.09,kg,0.00,9F6CB547-DC00-4900-8FB4-A37135F510B4,KBOB 2022 V4
"10.004.01 Polystyrol expandiert, SwissporEPS",KBOB2022-10.004.01,,,,MATERIAL_LIST,16.8,8790.0,5510.0,3280.0,0.729,0.718,0.0114,26.7,26.5,0.202,6.95,3.86,3.09,kg,0.0000,046FE9F5-65FC-48A0-802F-8E2EE600CDA6,KBOB 2022 V4
"10.004.02 Polystyrol expandiert, 44% Recyclinganteil, SwissporEPS Roof Eco",KBOB2022-10.004.02,,,,MATERIAL_LIST,26,,,,,,,,,,,,,kg,,05CBB4FF-6CFE-4285-86E1-8D5EA593637D,KBOB 2022 V4
"10.004.03 Polystyrol expandiert, 100% Recyclinganteil, SwissporEPS R 100%",KBOB2022-10.004.03,,,,MATERIAL_LIST,27,,,,,,,,,,,,,kg,,99E3A2B4-CE0F-4E7A-AECB-9AA35D2FABAF,KBOB 2022 V4
10.005 Polystyrol extrudiert (XPS),KBOB2022-10.005,,,,MATERIAL_LIST,32.5,19700.0,16500.0,3280.0,0.654,0.643,0.0114,29.4,29.2,0.202,14.4,11.3,3.09,kg,0.00,604F2ECA-F888-49C4-9FA5-C206BC37E889,KBOB 2022 V4
"10.005.01 Polystyrol extrudiert, SwissporXPS",KBOB2022-10.005.01,,,,MATERIAL_LIST,34.3,8880.0,5600.0,3280.0,1.37,1.36,0.0114,25.5,25.3,0.202,6.96,3.87,3.09,kg,0.0000,ACF64203-B038-4EAF-B297-53D8C48F8A42,KBOB 2022 V4
10.006 Polyurethan (PUR/PIR),KBOB2022-10.006,,,,MATERIAL_LIST,30,10400.0,7490.0,2920.0,0.823,0.806,0.0172,30.1,29.5,0.682,7.44,4.79,2.65,kg,0.00,D23B8D09-6CCC-42B7-B54D-B67BEEEC54DD,KBOB 2022 V4
"10.006.01 Polyurethan, SwissporPIR",KBOB2022-10.006.01,,,,MATERIAL_LIST,30,9830.0,6910.0,2920.0,1.03,1.02,0.0172,28.0,27.3,0.682,7.08,4.43,2.65,kg,0.0000,575A32F0-D99A-4ADE-A360-8E770639A5E3,KBOB 2022 V4
10.007 Schaumglas,KBOB2022-10.007,,,,MATERIAL_LIST,132.5,1760.0,1710.0,42.5,1.88,1.88,0.00216,5.16,5.11,0.0526,1.19,1.17,0.0127,kg,0.0000,328C6FA7-DA92-462A-9CC7-6D0DB5CCE2D3,KBOB 2022 V4
"10.007.01 Schaumglas, GLAPOR",KBOB2022-10.007.01,,,,MATERIAL_LIST,120,1020.0,979.0,42.5,0.205,0.203,0.00216,3.15,3.1,0.0526,0.707,0.694,0.0127,kg,0.0000,6bbf201f-48e8-4866-9dff-f6f2e3105ec6,KBOB 2022 V4
10.013 Schaumglasschotter,KBOB2022-10.013,,,,MATERIAL_LIST,137.5,499.0,457.0,42.5,0.262,0.26,0.00216,1.74,1.69,0.0526,0.16,0.148,0.0127,kg,0.0000,BEB5B222-85E0-44DB-891D-851DF16EEA31,KBOB 2022 V4
"10.013.01 Schaumglasschotter, Misapor",KBOB2022-10.013.01,,,,MATERIAL_LIST,137.5,434.0,392.0,42.5,0.246,0.243,0.00216,1.55,1.5,0.0526,0.132,0.12,0.0127,kg,0.0000,62F9139A-7A1D-40DD-90F8-38B52AF993C4,KBOB 2022 V4
10.008 Steinwolle,KBOB2022-10.008,,,,MATERIAL_LIST,96,1790.0,1670.0,116.0,0.511,0.5,0.0104,4.46,4.32,0.133,1.19,1.13,0.0592,kg,0.0000,A3BBA042-97AF-4B5C-AF00-E049CEF1A557,KBOB 2022 V4
"10.008.01 Steinwolle, Flumroc",KBOB2022-10.008.01,,,,MATERIAL_LIST,96,1620.0,1500.0,116.0,0.339,0.328,0.0104,3.95,3.82,0.133,1.09,1.03,0.0592,kg,0.0000,194F45E4-A08A-427B-A490-999934D5D610,KBOB 2022 V4
10.015 Strohballenwand,KBOB2022-10.015,,,,MATERIAL_LIST,215,586.0,586.0,0.0,4.87,4.87,0.0,0.229,0.229,0.0,0.0956,0.0956,0.0,kg,0.3680,92766C16-5D0D-44ED-9F92-C15AA32DECCE,KBOB 2022 V4
10.009 Weichfaserplatte,KBOB2022-10.009,,,,MATERIAL_LIST,148,1400.0,1170.0,227.0,7.11,7.09,0.0123,3.42,3.27,0.151,0.725,0.633,0.0921,kg,0.4360,B9689582-8BDE-4FE1-849D-BBBED840E410,KBOB 2022 V4
10.010 Zellulosefasern,KBOB2022-10.010,,,,MATERIAL_LIST,47.5,556.0,395.0,161.0,0.258,0.245,0.0134,1.05,0.882,0.165,0.28,0.209,0.0709,kg,0.4040,858771D5-96F5-42C9-AEE3-51D3BE1879F7,KBOB 2022 V4
"10.010.01 Zellulosefasern, Isofloc",KBOB2022-10.010.01,,,,MATERIAL_LIST,47.5,470.0,309.0,161.0,0.239,0.226,0.0134,0.848,0.683,0.165,0.233,0.163,0.0709,kg,0.4040,1F31C383-B2A1-490D-AB0F-B3EA2A24D804,KBOB 2022 V4
"11.001 2K-Fliessbelag Industrie (Epoxidharz), 2.25 mm",KBOB2022-11.001,,,,MATERIAL_LIST,4.55,41700.0,33500.0,8240.0,1.52,1.44,0.0799,65.1,62.8,2.26,18.4,11.1,7.24,m2,0,D5660BDD-EC47-4D6A-B3C1-3EA06F77EA89,KBOB 2022 V4
"11.002 2K-Fliessbelag Wohnen/Verwaltung (Epoxidharz, PU), 2 mm",KBOB2022-11.002,,,,MATERIAL_LIST,3.6,25800.0,21300.0,4540.0,2.05,1.99,0.06,62.0,60.5,1.45,13.9,10.0,3.87,m2,0,4E8C7D2C-2FC7-4E38-AB39-049E58E9CFCC,KBOB 2022 V4
"11.003 Gummigranulat versiegelt, 7.5 mm",KBOB2022-11.003,,,,MATERIAL_LIST,8.25,38800.0,25400.0,13400.0,2.53,2.39,0.137,113.0,110.0,2.73,26.8,14.9,11.9,m2,0,2F71DB77-CF3D-49DC-8DCA-C25203ED860B,KBOB 2022 V4
"11.004 Gussasphalt, 27.5 mm",KBOB2022-11.004,,,,MATERIAL_LIST,63.3,33700.0,24600.0,9070.0,3.39,3.24,0.152,126.0,120.0,5.4,15.9,14.7,1.22,m2,0,B0C749DA-292B-417D-8E38-65766E052FBC,KBOB 2022 V4
"11.005 Hartbeton einschichtig, 27.5 mm",KBOB2022-11.005,,,,MATERIAL_LIST,57.8,26500.0,24100.0,2460.0,2.26,2.13,0.125,46.6,43.5,3.04,16.4,15.7,0.733,m2,0,FC78B567-FFF2-432F-98A2-07A1420AA8BD,KBOB 2022 V4
"11.006 Hartbeton zweischichtig, 35 mm",KBOB2022-11.006,,,,MATERIAL_LIST,73.5,27200.0,24100.0,3120.0,2.28,2.12,0.159,41.8,37.9,3.87,16.4,15.4,0.932,m2,0,160EF365-BB74-41C8-AF40-5256811D83C3,KBOB 2022 V4
"11.007 Kautschuk, 2 mm",KBOB2022-11.007,,,,MATERIAL_LIST,3.36,24200.0,20400.0,3750.0,9.79,9.72,0.0651,60.8,59.8,0.924,14.1,11.0,3.19,m2,0,63EE2517-0078-4246-B833-08D253528653,KBOB 2022 V4
"11.008 Keramik-/Steinzeugplatte, 9 mm",KBOB2022-11.008,,,,MATERIAL_LIST,18,86800.0,73000.0,13800.0,4.39,3.69,0.7,83.1,66.0,17.0,18.1,14.0,4.11,m2,0,414EEBBE-85C4-4869-A411-29C0097ADA38,KBOB 2022 V4
"11.009 Kork Fertigparkett, 10.5 mm",KBOB2022-11.009,,,,MATERIAL_LIST,7.8,15500.0,13400.0,2130.0,39.1,39.0,0.098,45.2,43.8,1.36,9.06,7.77,1.3,m2,3,09B8473A-DDB4-42D4-977E-C9CA914B54AC,KBOB 2022 V4
"11.010 Kork PVC-beschichtet, 3.2 mm",KBOB2022-11.010,,,,MATERIAL_LIST,2.7,11900.0,7890.0,4060.0,8.35,8.25,0.095,34.7,33.3,1.43,8.28,4.75,3.52,m2,1,BF645614-152F-4820-8AA9-45B474C60CE2,KBOB 2022 V4
"11.011 Korkparkett geölt/versiegelt, 5.3 mm",KBOB2022-11.011,,,,MATERIAL_LIST,2.7,5960.0,3830.0,2130.0,12.3,12.2,0.098,12.1,10.7,1.36,3.26,1.96,1.3,m2,1,32D89BCF-BBDA-4EC1-B2B8-E4EE731B5D82,KBOB 2022 V4
"11.012 Kunststeinplatte zementgebunden, 10 mm",KBOB2022-11.012,,,,MATERIAL_LIST,21.5,25700.0,6100.0,19600.0,1.75,0.749,0.999,30.4,6.04,24.3,10.4,4.51,5.86,m2,0,D6E43E7F-94A3-46BC-8327-A37DC2283E3A,KBOB 2022 V4
"11.013 Laminat, 8.5 mm",KBOB2022-11.013,,,,MATERIAL_LIST,8.5,16600.0,13600.0,2970.0,38.2,38.1,0.106,42.7,41.3,1.45,10.4,8.1,2.3,m2,2,927E7BE7-E17F-4B77-B6A5-F1E755ED4C9D,KBOB 2022 V4
"11.014 Linoleum, 2.5 mm",KBOB2022-11.014,,,,MATERIAL_LIST,2.9,15800.0,15100.0,728.0,19.3,19.2,0.0354,26.3,25.9,0.437,6.36,5.84,0.516,m2,1,219ECD16-D974-452B-9D34-CB93A1C2087D,KBOB 2022 V4
"11.015 Natursteinplatte geschliffen, 15 mm",KBOB2022-11.015,,,,MATERIAL_LIST,40.5,41800.0,40100.0,1720.0,19.3,19.3,0.0875,118.0,116.0,2.13,16.8,16.3,0.514,m2,0,A94BDF7C-82AA-49BB-A7D8-BA6C9DE53D49,KBOB 2022 V4
"11.015.01 Natursteinplatte geschliffen, Europa, 15 mm",KBOB2022-11.015.01,,,,MATERIAL_LIST,40.5,40600.0,38900.0,1720.0,19.4,19.3,0.0875,117.0,115.0,2.13,16.6,16.0,0.514,m2,0.0000,C5248FB7-477A-414E-9767-D520A592AD8F,KBOB 2022 V4
"11.015.02 Natursteinplatte geschliffen, Schweiz, 15 mm",KBOB2022-11.015.02,,,,MATERIAL_LIST,40.5,34700.0,33000.0,1720.0,18.8,18.7,0.0875,104.0,102.0,2.13,13.3,12.8,0.514,m2,0.0000,31E6D875-1CEC-4AB8-BA9F-4515F540EF64,KBOB 2022 V4
"11.015.03 Natursteinplatte geschliffen, Übersee, 15 mm",KBOB2022-11.015.03,,,,MATERIAL_LIST,40.5,44400.0,42700.0,1720.0,19.4,19.4,0.0875,122.0,120.0,2.13,17.9,17.4,0.514,m2,0.0000,8248313F-D90D-4DE8-B4A4-B9DBE3FD1D47,KBOB 2022 V4
"11.016 Natursteinplatte geschnitten, 15 mm",KBOB2022-11.016,,,,MATERIAL_LIST,40.5,31900.0,30200.0,1720.0,13.2,13.1,0.0875,87.6,85.5,2.13,13.4,12.9,0.514,m2,0,09C392C6-F1C7-421F-B4DA-536C97AB36C7,KBOB 2022 V4
"11.017 Natursteinplatte poliert, 15 mm",KBOB2022-11.017,,,,MATERIAL_LIST,40.5,69600.0,67900.0,1720.0,24.7,24.6,0.0875,144.0,142.0,2.13,19.6,19.1,0.514,m2,0,09098784-8F4C-4C60-BD8D-39EB2145D8C4,KBOB 2022 V4
"11.018 Parkett 2-Schicht werkversiegelt, 11 mm",KBOB2022-11.018,,,,MATERIAL_LIST,6.1,16100.0,15600.0,490.0,87.5,87.5,0.0368,42.2,41.7,0.563,7.8,7.46,0.337,m2,3,E7E6539A-A99C-41CA-B367-9F23E95AB60B,KBOB 2022 V4
"11.019 Parkett 3-Schicht werkversiegelt, 15 mm",KBOB2022-11.019,,,,MATERIAL_LIST,7.9,18100.0,17500.0,635.0,145.0,145.0,0.0477,40.3,39.6,0.729,8.09,7.65,0.437,m2,4,3A16EE50-78D2-41C3-B04C-081938045128,KBOB 2022 V4
"11.020 Parkett Mosaik werkversiegelt, 8 mm",KBOB2022-11.020,,,,MATERIAL_LIST,5.6,9010.0,8660.0,352.0,89.9,89.9,0.0336,23.2,22.8,0.497,3.57,3.35,0.218,m2,2,3CBF6DF7-FB0E-43EC-B297-DFBA6B9E4283,KBOB 2022 V4
"11.021 PVC homogen, 2 mm",KBOB2022-11.021,,,,MATERIAL_LIST,3.1,20600.0,13400.0,7140.0,2.22,1.92,0.297,58.2,55.0,3.19,14.4,8.16,6.22,m2,0,07714EA8-1659-4E92-BF5B-CE52120C7B4F,KBOB 2022 V4
"11.022 Steinholz versiegelt, 16.5 mm",KBOB2022-11.022,,,,MATERIAL_LIST,22,16400.0,15400.0,934.0,0.958,0.91,0.0476,25.1,24.0,1.16,12.9,12.7,0.279,m2,0,9C7A2743-77DD-4CE8-B1C7-A412157B907C,KBOB 2022 V4
"11.023 Synthetische thermoplastische Beläge (TPO), 2 mm",KBOB2022-11.023,,,,MATERIAL_LIST,3.4,20000.0,9510.0,10400.0,3.17,3.14,0.0296,43.3,42.6,0.638,16.0,5.87,10.1,m2,0,C8140CBD-C5D3-40B0-9AEF-498C98AD7909,KBOB 2022 V4
11.024 Teppich Kunstfaser getuftet,KBOB2022-11.024,,,,MATERIAL_LIST,2.1,21100.0,14700.0,6470.0,0.584,0.565,0.0183,50.0,49.6,0.394,16.7,10.5,6.25,m2,0,92E45A3D-900C-4492-ADA8-61B2DD0019C8,KBOB 2022 V4
11.025 Teppich Nadelfilz,KBOB2022-11.025,,,,MATERIAL_LIST,1.3,12700.0,8700.0,4010.0,0.595,0.584,0.0113,34.3,34.0,0.244,9.84,5.97,3.87,m2,0,E5FD6450-C5AC-4847-BCCD-D0F029C154E6,KBOB 2022 V4
11.026 Teppich Naturfaser,KBOB2022-11.026,,,,MATERIAL_LIST,2.7,15300.0,13200.0,2070.0,10.9,10.8,0.0236,15.5,15.1,0.414,5.08,3.22,1.85,m2,1,9C22D41F-BB8A-428D-A09A-853D819ABCDF,KBOB 2022 V4
"11.027 Terrazzo versiegelt, 40 mm",KBOB2022-11.027,,,,MATERIAL_LIST,95,28100.0,24100.0,4040.0,4.12,3.92,0.205,40.5,35.5,5.0,17.3,16.1,1.2,m2,0,3C9838E9-2A6B-46EF-B6B7-E310A1B0A6B8,KBOB 2022 V4
"12.005 Aussentüre, Aluminium, Glaseinsatz",KBOB2022-12.005,,,,MATERIAL_LIST,,394000.0,377000.0,17300.0,116.0,116.0,0.479,911.0,906.0,5.34,216.0,201.0,14.8,m2,0,35881663-8dbf-472c-8690-957d157a54a2,KBOB 2022 V4
"12.006 Aussentüre, Aluminium, Paneelfüllung",KBOB2022-12.006,,,,MATERIAL_LIST,,385000.0,374000.0,10500.0,142.0,142.0,0.0258,837.0,836.0,0.792,192.0,182.0,10.0,m2,0,2c4d1c2a-496b-4d2f-8e9f-ce621e4a1afb,KBOB 2022 V4
"12.008 Aussentüre, Holz",KBOB2022-12.008,,,,MATERIAL_LIST,,125000.0,116000.0,9270.0,283.0,283.0,0.136,265.0,260.0,4.17,62.2,54.6,7.64,m2,16,ff27a77b-badc-4527-9373-29f79906804c,KBOB 2022 V4
"12.001 Aussentüre, Holz, aluminiumbeplankt",KBOB2022-12.001,,,,MATERIAL_LIST,,231000.0,222000.0,9270.0,328.0,328.0,0.136,505.0,501.0,4.17,116.0,108.0,7.64,m2,16,4C49FCC1-4EF1-41DC-8754-E19D12D113FA,KBOB 2022 V4
"12.002 Aussentüre, Holz, Glaseinsatz",KBOB2022-12.002,,,,MATERIAL_LIST,,161000.0,148000.0,12100.0,246.0,246.0,0.314,359.0,352.0,6.31,85.7,76.0,9.7,m2,13,1B535A14-092B-4B01-9882-459671D72379,KBOB 2022 V4
"12.007 Innentüre, Aluminium, Glaseinsatz",KBOB2022-12.007,,,,MATERIAL_LIST,,315000.0,305000.0,10500.0,103.0,103.0,0.332,722.0,719.0,3.6,166.0,157.0,8.71,m2,0,70161147-1156-4b2d-b954-d6592929a8ef,KBOB 2022 V4
"12.009 Innentüre, Funktionstüre, Holz, Holzrahmen",KBOB2022-12.009,,,,MATERIAL_LIST,,87800.0,79200.0,8530.0,279.0,279.0,0.177,190.0,185.0,4.87,44.3,37.4,6.86,m2,17,bfa8d003-c41c-4c53-9875-5c924683a1d2,KBOB 2022 V4
"12.012 Innentüre, Funktionstüre, Holz, Stahlzarge",KBOB2022-12.012,,,,MATERIAL_LIST,,181000.0,173000.0,7920.0,231.0,231.0,0.169,357.0,352.0,4.35,96.8,90.3,6.46,m2,14,0be05dde-ba72-4acc-bf8d-278e526584d7,KBOB 2022 V4
